Year ,Age ,PTL_active ,PTL_TTL_active ,PTL_annuitant ,PTL_TTL_annuitant ,PTL_GRAND_TTL 
X2067 , 108 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 109 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 110 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 111 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 112 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 113 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 114 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 115 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 116 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 117 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 118 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 119 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 120 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 121 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 122 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 123 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 124 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2067 , 125 , 0 , 0 , 2591735 , 5183470 , 257260799570 
X2068 , 1 , 0 , 0 , 0 , 0 , 0 
X2068 , 2 , 0 , 0 , 0 , 0 , 0 
X2068 , 3 , 0 , 0 , 0 , 0 , 0 
X2068 , 4 , 0 , 0 , 0 , 0 , 0 
X2068 , 5 , 0 , 0 , 0 , 0 , 0 
X2068 , 6 , 0 , 0 , 0 , 0 , 0 
X2068 , 7 , 0 , 0 , 0 , 0 , 0 
X2068 , 8 , 0 , 0 , 0 , 0 , 0 
X2068 , 9 , 0 , 0 , 0 , 0 , 0 
X2068 , 10 , 0 , 0 , 0 , 0 , 0 
X2068 , 11 , 0 , 0 , 0 , 0 , 0 
X2068 , 12 , 0 , 0 , 0 , 0 , 0 
X2068 , 13 , 0 , 0 , 0 , 0 , 0 
X2068 , 14 , 0 , 0 , 0 , 0 , 0 
X2068 , 15 , 0 , 0 , 0 , 0 , 0 
X2068 , 16 , 0 , 0 , 0 , 0 , 0 
X2068 , 17 , 0 , 0 , 0 , 0 , 0 
X2068 , 18 , 0 , 0 , 0 , 0 , 0 
X2068 , 19 , 0 , 0 , 0 , 0 , 0 
X2068 , 20 , 0 , 0 , 0 , 0 , 0 
X2068 , 21 , 0 , 0 , 0 , 0 , 0 
X2068 , 22 , 0 , 0 , 0 , 0 , 0 
X2068 , 23 , 0 , 0 , 0 , 0 , 0 
X2068 , 24 , 0 , 0 , 0 , 0 , 0 
X2068 , 25 , 0 , 0 , 0 , 0 , 0 
X2068 , 26 , 0 , 0 , 0 , 0 , 0 
X2068 , 27 , 0 , 0 , 0 , 0 , 0 
X2068 , 28 , 0 , 0 , 0 , 0 , 0 
X2068 , 29 , 0 , 0 , 0 , 0 , 0 
X2068 , 30 , 0 , 0 , 0 , 0 , 0 
X2068 , 31 , 0 , 0 , 0 , 0 , 0 
X2068 , 32 , 0 , 0 , 0 , 0 , 0 
X2068 , 33 , 0 , 0 , 0 , 0 , 0 
X2068 , 34 , 0 , 0 , 0 , 0 , 0 
X2068 , 35 , 0 , 0 , 0 , 0 , 0 
X2068 , 36 , 0 , 0 , 0 , 0 , 0 
X2068 , 37 , 0 , 0 , 0 , 0 , 0 
X2068 , 38 , 0 , 0 , 0 , 0 , 0 
X2068 , 39 , 0 , 0 , 0 , 0 , 0 
X2068 , 40 , 0 , 0 , 0 , 0 , 0 
X2068 , 41 , 0 , 0 , 0 , 0 , 0 
X2068 , 42 , 0 , 0 , 0 , 0 , 0 
X2068 , 43 , 0 , 0 , 0 , 0 , 0 
X2068 , 44 , 0 , 0 , 0 , 0 , 0 
X2068 , 45 , 0 , 0 , 0 , 0 , 0 
X2068 , 46 , 0 , 0 , 0 , 0 , 0 
X2068 , 47 , 0 , 0 , 0 , 0 , 0 
X2068 , 48 , 0 , 0 , 0 , 0 , 0 
X2068 , 49 , 0 , 0 , 0 , 0 , 0 
X2068 , 50 , 0 , 0 , 1088210970 , 2176421940 , 2176421940 
X2068 , 51 , 0 , 0 , 2877713454 , 5755426908 , 7931848848 
X2068 , 52 , 0 , 0 , 2793074823 , 5586149646 , 13517998494 
X2068 , 53 , 0 , 0 , 2708436192 , 5416872384 , 18934870878 
X2068 , 54 , 0 , 0 , 2623797561 , 5247595122 , 24182466000 
X2068 , 55 , 0 , 0 , 2539158930 , 5078317860 , 29260783860 
X2068 , 56 , 0 , 0 , 5642208999 , 11284417998 , 40545201858 
X2068 , 57 , 0 , 0 , 5447650068 , 10895300136 , 51440501994 
X2068 , 58 , 0 , 0 , 5253091137 , 10506182274 , 61946684268 
X2068 , 59 , 0 , 0 , 5058532206 , 10117064412 , 72063748680 
X2068 , 60 , 0 , 0 , 4863973275 , 9727946550 , 81791695230 
X2068 , 61 , 0 , 0 , 8686844280 , 17373688560 , 99165383790 
X2068 , 62 , 0 , 0 , 8324892435 , 16649784870 , 115815168660 
X2068 , 63 , 0 , 0 , 7962940590 , 15925881180 , 131741049840 
X2068 , 64 , 0 , 0 , 7600988745 , 15201977490 , 146943027330 
X2068 , 65 , 0 , 0 , 7239036900 , 14478073800 , 161421101130 
X2068 , 66 , 0 , 0 , 6695088444 , 13390176888 , 174811278018 
X2068 , 67 , 0 , 0 , 6342715368 , 12685430736 , 187496708754 
X2068 , 68 , 0 , 0 , 5990342292 , 11980684584 , 199477393338 
X2068 , 69 , 0 , 0 , 5637969216 , 11275938432 , 210753331770 
X2068 , 70 , 0 , 0 , 5285596140 , 10571192280 , 221324524050 
X2068 , 71 , 0 , 0 , 3310799436 , 6621598872 , 227946122922 
X2068 , 72 , 0 , 0 , 3074313762 , 6148627524 , 234094750446 
X2068 , 73 , 0 , 0 , 2837828088 , 5675656176 , 239770406622 
X2068 , 74 , 0 , 0 , 2601342414 , 5202684828 , 244973091450 
X2068 , 75 , 0 , 0 , 2364856740 , 4729713480 , 249702804930 
X2068 , 76 , 0 , 0 , 1519255575 , 3038511150 , 252741316080 
X2068 , 77 , 0 , 0 , 1350449400 , 2700898800 , 255442214880 
X2068 , 78 , 0 , 0 , 1181643225 , 2363286450 , 257805501330 
X2068 , 79 , 0 , 0 , 1012837050 , 2025674100 , 259831175430 
X2068 , 80 , 0 , 0 , 844030875 , 1688061750 , 261519237180 
X2068 , 81 , 0 , 0 , 475483812 , 950967624 , 262470204804 
X2068 , 82 , 0 , 0 , 356612859 , 713225718 , 263183430522 
X2068 , 83 , 0 , 0 , 237741906 , 475483812 , 263658914334 
X2068 , 84 , 0 , 0 , 118870953 , 237741906 , 263896656240 
X2068 , 85 , 0 , 0 , 118870953 , 237741906 , 264134398146 
X2068 , 86 , 0 , 0 , 61398339 , 122796678 , 264257194824 
X2068 , 87 , 0 , 0 , 61398339 , 122796678 , 264379991502 
X2068 , 88 , 0 , 0 , 61398339 , 122796678 , 264502788180 
X2068 , 89 , 0 , 0 , 23554350 , 47108700 , 264549896880 
X2068 , 90 , 0 , 0 , 23554350 , 47108700 , 264597005580 
X2068 , 91 , 0 , 0 , 23554350 , 47108700 , 264644114280 
X2068 , 92 , 0 , 0 , 23554350 , 47108700 , 264691222980 
X2068 , 93 , 0 , 0 , 23554350 , 47108700 , 264738331680 
X2068 , 94 , 0 , 0 , 23554350 , 47108700 , 264785440380 
X2068 , 95 , 0 , 0 , 23554350 , 47108700 , 264832549080 
X2068 , 96 , 0 , 0 , 23554350 , 47108700 , 264879657780 
X2068 , 97 , 0 , 0 , 23554350 , 47108700 , 264926766480 
X2068 , 98 , 0 , 0 , 23554350 , 47108700 , 264973875180 
X2068 , 99 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 100 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 101 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 102 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 103 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 104 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 105 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 106 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 107 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 108 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 109 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 110 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 111 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 112 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 113 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 114 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 115 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 116 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 117 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 118 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 119 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 120 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 121 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 122 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 123 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 124 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2068 , 125 , 0 , 0 , 2669493 , 5338986 , 264979214166 
X2069 , 1 , 0 , 0 , 0 , 0 , 0 
X2069 , 2 , 0 , 0 , 0 , 0 , 0 
X2069 , 3 , 0 , 0 , 0 , 0 , 0 
X2069 , 4 , 0 , 0 , 0 , 0 , 0 
X2069 , 5 , 0 , 0 , 0 , 0 , 0 
X2069 , 6 , 0 , 0 , 0 , 0 , 0 
X2069 , 7 , 0 , 0 , 0 , 0 , 0 
X2069 , 8 , 0 , 0 , 0 , 0 , 0 
X2069 , 9 , 0 , 0 , 0 , 0 , 0 
X2069 , 10 , 0 , 0 , 0 , 0 , 0 
X2069 , 11 , 0 , 0 , 0 , 0 , 0 
X2069 , 12 , 0 , 0 , 0 , 0 , 0 
X2069 , 13 , 0 , 0 , 0 , 0 , 0 
X2069 , 14 , 0 , 0 , 0 , 0 , 0 
X2069 , 15 , 0 , 0 , 0 , 0 , 0 
X2069 , 16 , 0 , 0 , 0 , 0 , 0 
X2069 , 17 , 0 , 0 , 0 , 0 , 0 
X2069 , 18 , 0 , 0 , 0 , 0 , 0 
X2069 , 19 , 0 , 0 , 0 , 0 , 0 
X2069 , 20 , 0 , 0 , 0 , 0 , 0 
X2069 , 21 , 0 , 0 , 0 , 0 , 0 
X2069 , 22 , 0 , 0 , 0 , 0 , 0 
X2069 , 23 , 0 , 0 , 0 , 0 , 0 
X2069 , 24 , 0 , 0 , 0 , 0 , 0 
X2069 , 25 , 0 , 0 , 0 , 0 , 0 
X2069 , 26 , 0 , 0 , 0 , 0 , 0 
X2069 , 27 , 0 , 0 , 0 , 0 , 0 
X2069 , 28 , 0 , 0 , 0 , 0 , 0 
X2069 , 29 , 0 , 0 , 0 , 0 , 0 
X2069 , 30 , 0 , 0 , 0 , 0 , 0 
X2069 , 31 , 0 , 0 , 0 , 0 , 0 
X2069 , 32 , 0 , 0 , 0 , 0 , 0 
X2069 , 33 , 0 , 0 , 0 , 0 , 0 
X2069 , 34 , 0 , 0 , 0 , 0 , 0 
X2069 , 35 , 0 , 0 , 0 , 0 , 0 
X2069 , 36 , 0 , 0 , 0 , 0 , 0 
X2069 , 37 , 0 , 0 , 0 , 0 , 0 
X2069 , 38 , 0 , 0 , 0 , 0 , 0 
X2069 , 39 , 0 , 0 , 0 , 0 , 0 
X2069 , 40 , 0 , 0 , 0 , 0 , 0 
X2069 , 41 , 0 , 0 , 0 , 0 , 0 
X2069 , 42 , 0 , 0 , 0 , 0 , 0 
X2069 , 43 , 0 , 0 , 0 , 0 , 0 
X2069 , 44 , 0 , 0 , 0 , 0 , 0 
X2069 , 45 , 0 , 0 , 0 , 0 , 0 
X2069 , 46 , 0 , 0 , 0 , 0 , 0 
X2069 , 47 , 0 , 0 , 0 , 0 , 0 
X2069 , 48 , 0 , 0 , 0 , 0 , 0 
X2069 , 49 , 0 , 0 , 0 , 0 , 0 
X2069 , 50 , 0 , 0 , 1120851270 , 2241702540 , 2241702540 
X2069 , 51 , 0 , 0 , 2964028914 , 5928057828 , 8169760368 
X2069 , 52 , 0 , 0 , 2876851593 , 5753703186 , 13923463554 
X2069 , 53 , 0 , 0 , 2789674272 , 5579348544 , 19502812098 
X2069 , 54 , 0 , 0 , 2702496951 , 5404993902 , 24907806000 
X2069 , 55 , 0 , 0 , 2615319630 , 5230639260 , 30138445260 
X2069 , 56 , 0 , 0 , 5811444009 , 11622888018 , 41761333278 
X2069 , 57 , 0 , 0 , 5611049388 , 11222098776 , 52983432054 
X2069 , 58 , 0 , 0 , 5410654767 , 10821309534 , 63804741588 
X2069 , 59 , 0 , 0 , 5210260146 , 10420520292 , 74225261880 
X2069 , 60 , 0 , 0 , 5009865525 , 10019731050 , 84244992930 
X2069 , 61 , 0 , 0 , 8947401480 , 17894802960 , 102139795890 
X2069 , 62 , 0 , 0 , 8574593085 , 17149186170 , 119288982060 
X2069 , 63 , 0 , 0 , 8201784690 , 16403569380 , 135692551440 
X2069 , 64 , 0 , 0 , 7828976295 , 15657952590 , 151350504030 
X2069 , 65 , 0 , 0 , 7456167900 , 14912335800 , 166262839830 
X2069 , 66 , 0 , 0 , 6895904004 , 13791808008 , 180054647838 
X2069 , 67 , 0 , 0 , 6532961688 , 13065923376 , 193120571214 
X2069 , 68 , 0 , 0 , 6170019372 , 12340038744 , 205460609958 
X2069 , 69 , 0 , 0 , 5807077056 , 11614154112 , 217074764070 
X2069 , 70 , 0 , 0 , 5444134740 , 10888269480 , 227963033550 
X2069 , 71 , 0 , 0 , 3410105076 , 6820210152 , 234783243702 
X2069 , 72 , 0 , 0 , 3166526142 , 6333052284 , 241116295986 
X2069 , 73 , 0 , 0 , 2922947208 , 5845894416 , 246962190402 
X2069 , 74 , 0 , 0 , 2679368274 , 5358736548 , 252320926950 
X2069 , 75 , 0 , 0 , 2435789340 , 4871578680 , 257192505630 
X2069 , 76 , 0 , 0 , 1564824825 , 3129649650 , 260322155280 
X2069 , 77 , 0 , 0 , 1390955400 , 2781910800 , 263104066080 
X2069 , 78 , 0 , 0 , 1217085975 , 2434171950 , 265538238030 
X2069 , 79 , 0 , 0 , 1043216550 , 2086433100 , 267624671130 
X2069 , 80 , 0 , 0 , 869347125 , 1738694250 , 269363365380 
X2069 , 81 , 0 , 0 , 489745692 , 979491384 , 270342856764 
X2069 , 82 , 0 , 0 , 367309269 , 734618538 , 271077475302 
X2069 , 83 , 0 , 0 , 244872846 , 489745692 , 271567220994 
X2069 , 84 , 0 , 0 , 122436423 , 244872846 , 271812093840 
X2069 , 85 , 0 , 0 , 122436423 , 244872846 , 272056966686 
X2069 , 86 , 0 , 0 , 63239949 , 126479898 , 272183446584 
X2069 , 87 , 0 , 0 , 63239949 , 126479898 , 272309926482 
X2069 , 88 , 0 , 0 , 63239949 , 126479898 , 272436406380 
X2069 , 89 , 0 , 0 , 24260850 , 48521700 , 272484928080 
X2069 , 90 , 0 , 0 , 24260850 , 48521700 , 272533449780 
X2069 , 91 , 0 , 0 , 24260850 , 48521700 , 272581971480 
X2069 , 92 , 0 , 0 , 24260850 , 48521700 , 272630493180 
X2069 , 93 , 0 , 0 , 24260850 , 48521700 , 272679014880 
X2069 , 94 , 0 , 0 , 24260850 , 48521700 , 272727536580 
X2069 , 95 , 0 , 0 , 24260850 , 48521700 , 272776058280 
X2069 , 96 , 0 , 0 , 24260850 , 48521700 , 272824579980 
X2069 , 97 , 0 , 0 , 24260850 , 48521700 , 272873101680 
X2069 , 98 , 0 , 0 , 24260850 , 48521700 , 272921623380 
X2069 , 99 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 100 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 101 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 102 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 103 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 104 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 105 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 106 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 107 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 108 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 109 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 110 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 111 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 112 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 113 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 114 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 115 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 116 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 117 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 118 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 119 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 120 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 121 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 122 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 123 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 124 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2069 , 125 , 0 , 0 , 2749563 , 5499126 , 272927122506 
X2070 , 1 , 0 , 0 , 0 , 0 , 0 
X2070 , 2 , 0 , 0 , 0 , 0 , 0 
X2070 , 3 , 0 , 0 , 0 , 0 , 0 
X2070 , 4 , 0 , 0 , 0 , 0 , 0 
X2070 , 5 , 0 , 0 , 0 , 0 , 0 
X2070 , 6 , 0 , 0 , 0 , 0 , 0 
X2070 , 7 , 0 , 0 , 0 , 0 , 0 
X2070 , 8 , 0 , 0 , 0 , 0 , 0 
X2070 , 9 , 0 , 0 , 0 , 0 , 0 
X2070 , 10 , 0 , 0 , 0 , 0 , 0 
X2070 , 11 , 0 , 0 , 0 , 0 , 0 
X2070 , 12 , 0 , 0 , 0 , 0 , 0 
X2070 , 13 , 0 , 0 , 0 , 0 , 0 
X2070 , 14 , 0 , 0 , 0 , 0 , 0 
X2070 , 15 , 0 , 0 , 0 , 0 , 0 
X2070 , 16 , 0 , 0 , 0 , 0 , 0 
X2070 , 17 , 0 , 0 , 0 , 0 , 0 
X2070 , 18 , 0 , 0 , 0 , 0 , 0 
X2070 , 19 , 0 , 0 , 0 , 0 , 0 
X2070 , 20 , 0 , 0 , 0 , 0 , 0 
X2070 , 21 , 0 , 0 , 0 , 0 , 0 
X2070 , 22 , 0 , 0 , 0 , 0 , 0 
X2070 , 23 , 0 , 0 , 0 , 0 , 0 
X2070 , 24 , 0 , 0 , 0 , 0 , 0 
X2070 , 25 , 0 , 0 , 0 , 0 , 0 
X2070 , 26 , 0 , 0 , 0 , 0 , 0 
X2070 , 27 , 0 , 0 , 0 , 0 , 0 
X2070 , 28 , 0 , 0 , 0 , 0 , 0 
X2070 , 29 , 0 , 0 , 0 , 0 , 0 
X2070 , 30 , 0 , 0 , 0 , 0 , 0 
X2070 , 31 , 0 , 0 , 0 , 0 , 0 
X2070 , 32 , 0 , 0 , 0 , 0 , 0 
X2070 , 33 , 0 , 0 , 0 , 0 , 0 
X2070 , 34 , 0 , 0 , 0 , 0 , 0 
X2070 , 35 , 0 , 0 , 0 , 0 , 0 
X2070 , 36 , 0 , 0 , 0 , 0 , 0 
X2070 , 37 , 0 , 0 , 0 , 0 , 0 
X2070 , 38 , 0 , 0 , 0 , 0 , 0 
X2070 , 39 , 0 , 0 , 0 , 0 , 0 
X2070 , 40 , 0 , 0 , 0 , 0 , 0 
X2070 , 41 , 0 , 0 , 0 , 0 , 0 
X2070 , 42 , 0 , 0 , 0 , 0 , 0 
X2070 , 43 , 0 , 0 , 0 , 0 , 0 
X2070 , 44 , 0 , 0 , 0 , 0 , 0 
X2070 , 45 , 0 , 0 , 0 , 0 , 0 
X2070 , 46 , 0 , 0 , 0 , 0 , 0 
X2070 , 47 , 0 , 0 , 0 , 0 , 0 
X2070 , 48 , 0 , 0 , 0 , 0 , 0 
X2070 , 49 , 0 , 0 , 0 , 0 , 0 
X2070 , 50 , 0 , 0 , 1154482560 , 2308965120 , 2308965120 
X2070 , 51 , 0 , 0 , 3052964992 , 6105929984 , 8414895104 
X2070 , 52 , 0 , 0 , 2963171904 , 5926343808 , 14341238912 
X2070 , 53 , 0 , 0 , 2873378816 , 5746757632 , 20087996544 
X2070 , 54 , 0 , 0 , 2783585728 , 5567171456 , 25655168000 
X2070 , 55 , 0 , 0 , 2693792640 , 5387585280 , 31042753280 
X2070 , 56 , 0 , 0 , 5985817152 , 11971634304 , 43014387584 
X2070 , 57 , 0 , 0 , 5779409664 , 11558819328 , 54573206912 
X2070 , 58 , 0 , 0 , 5573002176 , 11146004352 , 65719211264 
X2070 , 59 , 0 , 0 , 5366594688 , 10733189376 , 76452400640 
X2070 , 60 , 0 , 0 , 5160187200 , 10320374400 , 86772775040 
X2070 , 61 , 0 , 0 , 9215869440 , 18431738880 , 105204513920 
X2070 , 62 , 0 , 0 , 8831874880 , 17663749760 , 122868263680 
X2070 , 63 , 0 , 0 , 8447880320 , 16895760640 , 139764024320 
X2070 , 64 , 0 , 0 , 8063885760 , 16127771520 , 155891795840 
X2070 , 65 , 0 , 0 , 7679891200 , 15359782400 , 171251578240 
X2070 , 66 , 0 , 0 , 7102816512 , 14205633024 , 185457211264 
X2070 , 67 , 0 , 0 , 6728984064 , 13457968128 , 198915179392 
X2070 , 68 , 0 , 0 , 6355151616 , 12710303232 , 211625482624 
X2070 , 69 , 0 , 0 , 5981319168 , 11962638336 , 223588120960 
X2070 , 70 , 0 , 0 , 5607486720 , 11214973440 , 234803094400 
X2070 , 71 , 0 , 0 , 3512425728 , 7024851456 , 241827945856 
X2070 , 72 , 0 , 0 , 3261538176 , 6523076352 , 248351022208 
X2070 , 73 , 0 , 0 , 3010650624 , 6021301248 , 254372323456 
X2070 , 74 , 0 , 0 , 2759763072 , 5519526144 , 259891849600 
X2070 , 75 , 0 , 0 , 2508875520 , 5017751040 , 264909600640 
X2070 , 76 , 0 , 0 , 1611777600 , 3223555200 , 268133155840 
X2070 , 77 , 0 , 0 , 1432691200 , 2865382400 , 270998538240 
X2070 , 78 , 0 , 0 , 1253604800 , 2507209600 , 273505747840 
X2070 , 79 , 0 , 0 , 1074518400 , 2149036800 , 275654784640 
X2070 , 80 , 0 , 0 , 895432000 , 1790864000 , 277445648640 
X2070 , 81 , 0 , 0 , 504440576 , 1008881152 , 278454529792 
X2070 , 82 , 0 , 0 , 378330432 , 756660864 , 279211190656 
X2070 , 83 , 0 , 0 , 252220288 , 504440576 , 279715631232 
X2070 , 84 , 0 , 0 , 126110144 , 252220288 , 279967851520 
X2070 , 85 , 0 , 0 , 126110144 , 252220288 , 280220071808 
X2070 , 86 , 0 , 0 , 65137472 , 130274944 , 280350346752 
X2070 , 87 , 0 , 0 , 65137472 , 130274944 , 280480621696 
X2070 , 88 , 0 , 0 , 65137472 , 130274944 , 280610896640 
X2070 , 89 , 0 , 0 , 24988800 , 49977600 , 280660874240 
X2070 , 90 , 0 , 0 , 24988800 , 49977600 , 280710851840 
X2070 , 91 , 0 , 0 , 24988800 , 49977600 , 280760829440 
X2070 , 92 , 0 , 0 , 24988800 , 49977600 , 280810807040 
X2070 , 93 , 0 , 0 , 24988800 , 49977600 , 280860784640 
X2070 , 94 , 0 , 0 , 24988800 , 49977600 , 280910762240 
X2070 , 95 , 0 , 0 , 24988800 , 49977600 , 280960739840 
X2070 , 96 , 0 , 0 , 24988800 , 49977600 , 281010717440 
X2070 , 97 , 0 , 0 , 24988800 , 49977600 , 281060695040 
X2070 , 98 , 0 , 0 , 24988800 , 49977600 , 281110672640 
X2070 , 99 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 100 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 101 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 102 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 103 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 104 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 105 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 106 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 107 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 108 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 109 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 110 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 111 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 112 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 113 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 114 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 115 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 116 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 117 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 118 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 119 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 120 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 121 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 122 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 123 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 124 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2070 , 125 , 0 , 0 , 2832064 , 5664128 , 281116336768 
X2071 , 1 , 0 , 0 , 0 , 0 , 0 
X2071 , 2 , 0 , 0 , 0 , 0 , 0 
X2071 , 3 , 0 , 0 , 0 , 0 , 0 
X2071 , 4 , 0 , 0 , 0 , 0 , 0 
X2071 , 5 , 0 , 0 , 0 , 0 , 0 
X2071 , 6 , 0 , 0 , 0 , 0 , 0 
X2071 , 7 , 0 , 0 , 0 , 0 , 0 
X2071 , 8 , 0 , 0 , 0 , 0 , 0 
X2071 , 9 , 0 , 0 , 0 , 0 , 0 
X2071 , 10 , 0 , 0 , 0 , 0 , 0 
X2071 , 11 , 0 , 0 , 0 , 0 , 0 
X2071 , 12 , 0 , 0 , 0 , 0 , 0 
X2071 , 13 , 0 , 0 , 0 , 0 , 0 
X2071 , 14 , 0 , 0 , 0 , 0 , 0 
X2071 , 15 , 0 , 0 , 0 , 0 , 0 
X2071 , 16 , 0 , 0 , 0 , 0 , 0 
X2071 , 17 , 0 , 0 , 0 , 0 , 0 
X2071 , 18 , 0 , 0 , 0 , 0 , 0 
X2071 , 19 , 0 , 0 , 0 , 0 , 0 
X2071 , 20 , 0 , 0 , 0 , 0 , 0 
X2071 , 21 , 0 , 0 , 0 , 0 , 0 
